Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6eCmK3GQyFuTNWCJHsaF9d,Drive (feat. Wes Nelson),Drive (feat. Wes Nelson),Clean Bandit;Topic;Wes Nelson,7/30/2021,179374,61,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Atlantic Records UK,0.81,0.571,10,-7.189,0,0.085,0.0624,0.00000163,0.094,0.771,125.994,4
spotify:track:3gW779KsTuIb6luOBaSUDH,Sail Away,Sunday Best (Japan Exclusive),Surfaces,11/4/2020,210270,45,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,TenThousand Projects,0.855,0.582,6,-5.813,0,0.0388,0.0197,0,0.0489,0.63,93.996,4
spotify:track:0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),FutureSex/LoveSounds,Justin Timberlake;Timbaland,9/12/2006,242733,86,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Jive,0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,4
spotify:track:61dCUoMCg28qEBzrW6htYM,Rather Be (feat. Jess Glynne),New Eyes,Clean Bandit;Jess Glynne,5/9/2014,227833,81,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Atlantic Records UK,0.799,0.586,11,-6.735,1,0.0377,0.162,0.00000203,0.193,0.549,120.97,4
spotify:track:3TFoEJe5zNuHZStRboWPxg,People Watching,Superache,Conan Gray,6/24/2022,158536,73,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Republic Records,0.53,0.592,5,-7.281,1,0.0534,0.381,0,0.294,0.544,125.721,4
spotify:track:2GYHyAoLWpkxLVa4oYTVko,Alors on danse - Radio Edit,Cheese,Stromae,1/1/2010,206066,81,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,french pop,Universal Music Distributed Labels,0.79,0.593,1,-9.204,0,0.0776,0.0983,0.00202,0.065,0.72,119.958,4
spotify:track:3PUIguYpwKFXmfGD6uU7Jl,Glad He's Gone,Sunshine Kitty,Tove Lo,9/20/2019,196348,48,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Universal Music AB,0.795,0.596,1,-8.073,1,0.0703,0.0823,0,0.128,0.506,91.026,4
spotify:track:7jvCeWOSnJs2N3spqobWnO,Skate,An Evening With Silk Sonic,Bruno Mars;Anderson .Paak;Silk Sonic,11/11/2021,203122,76,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Aftermath Entertainment/Atlantic,0.708,0.598,5,-8.365,1,0.0291,0.037,0,0.17,0.698,112.027,4
spotify:track:72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),Clean Bandit;Zara Larsson,11/30/2018,212733,83,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Atlantic Records UK,0.715,0.605,0,-5.128,0,0.0428,0.239,0.0000141,0.189,0.454,122.956,4
spotify:track:72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),Clean Bandit;Zara Larsson,11/30/2018,212733,83,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Atlantic Records UK,0.715,0.605,0,-5.128,0,0.0428,0.239,0.0000141,0.189,0.454,122.956,4
spotify:track:32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson;Bruno Mars,1/12/2015,269658,87,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Columbia,0.856,0.609,0,-7.223,1,0.0824,0.00801,0.0000815,0.0344,0.928,114.988,4
spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Planet Her,Doja Cat,6/25/2021,210560,80,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Kemosabe Records/RCA Records,0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4
spotify:track:32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson;Bruno Mars,1/12/2015,269658,87,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Columbia,0.856,0.609,0,-7.223,1,0.0824,0.00801,0.0000815,0.0344,0.928,114.988,4
spotify:track:1E1uGhNdBe6Dddbgs2KqtZ,Jumpsuit,Trench,Twenty One Pilots,10/5/2018,238560,69,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:51:09Z,,Fueled By Ramen,0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,4
spotify:track:6vc2Jq2vaGu8z326kSrw92,Your Love Is My Drug,Animal (Expanded Edition),Kesha,1/1/2010,187133,78,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,RCA Records Label,0.826,0.612,1,-3.891,1,0.0982,0.00681,0,0.0889,0.756,120.057,4
spotify:track:5cF0dROlMOK5uNZtivgu50,Attention,Voicenotes,Charlie Puth,5/11/2018,208786,88,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,soft pop,Artist Partner,0.775,0.613,3,-4.586,0,0.0542,0.109,0.0000233,0.134,0.797,100.066,4
spotify:track:44G9fSM6qI8zRoG6Qwn3eq,Pointless,Broken By Desire To Be Heavenly Sent,Lewis Capaldi,5/19/2023,231120,67,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,soft pop,Vertigo Berlin,0.443,0.613,4,-4.214,1,0.047,0.0663,0,0.113,0.342,120.865,4
spotify:track:3UN6cIn3VIyg0z1LCuFSum,Without You (feat. Usher),Nothing but the Beat (Ultimate Edition),David Guetta;USHER,12/7/2012,208133,79,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,"edm,r&b",Parlophone (France),0.608,0.614,2,-3.727,1,0.0285,0.227,0.00000406,0.157,0.402,127.884,4
spotify:track:02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,An Evening With Silk Sonic,Bruno Mars;Anderson .Paak;Silk Sonic,11/11/2021,242096,84,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Aftermath Entertainment/Atlantic,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,4
spotify:track:3xVZYkcuWalGudeKl861wb,Smokin Out The Window,An Evening With Silk Sonic,Bruno Mars;Anderson .Paak;Silk Sonic,11/11/2021,197442,76,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Aftermath Entertainment/Atlantic,0.627,0.618,2,-8.529,1,0.0437,0.0558,0,0.351,0.848,82.03,4
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,The Business,The Business,Tiësto,9/16/2020,164000,75,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,"edm,trance,big room,house",Atlantic Records,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
spotify:track:44MuEHdlociG8KjhPhOVw5,Padam Padam,Tension (Deluxe),Kylie Minogue,9/22/2023,166266,68,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,dance pop,BMG Rights Management (UK) Ltd.,0.744,0.621,5,-7.931,1,0.242,0.216,0.00119,0.104,0.701,128.105,4
spotify:track:1sx0XsWUusUoPstbvokZjP,AOK,TV,Tai Verdes,5/20/2021,173640,69,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Arista Records,0.731,0.626,11,-6.919,1,0.0805,0.125,0,0.183,0.862,82.488,4
spotify:track:1jEBSDN5vYViJQr78W7jr2,Light Switch,CHARLIE,Charlie Puth,10/6/2022,187703,74,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,soft pop,Atlantic Records,0.689,0.627,6,-5.692,1,0.308,0.105,0.000321,0.0905,0.905,184.008,4
spotify:track:2TeLIzFBe3hxkPR5FIQZut,Like I Can,In The Lonely Hour,Sam Smith,5/26/2014,167065,73,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-21T21:24:03Z,soft pop,PLG - Capitol,0.657,0.628,7,-6.627,0,0.0379,0.348,0.0000201,0.124,0.483,99.924,4
spotify:track:7KW3XQV5Or5CF57MYVj5h4,Party For One,Dedicated,Carly Rae Jepsen,5/17/2019,184533,43,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Schoolboy/Interscope Records,0.699,0.633,6,-6.547,1,0.0362,0.0453,0,0.101,0.458,123.449,4
spotify:track:6KfoDhO4XUWSbnyKjNp9c4,Maniac,Kid Krow,Conan Gray,3/20/2020,185773,76,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Republic Records,0.628,0.639,8,-5.46,1,0.0435,0.00162,0,0.354,0.493,108.045,4
spotify:track:0IzUshu0UStDAqz1SWAluA,Casualty,Hotel TV,Lawrence,7/23/2021,143893,42,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T21:15:19Z,"pop soul,retro soul,christmas",Lawrence,0.434,0.642,0,-4.662,1,0.0673,0.0594,0.0000107,0.126,0.671,97.05,4
spotify:track:35SbrfbaSpGUBX7e5BPega,I Wish you Roses,Red Moon In Venus,Kali Uchis,3/3/2023,219954,71,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Geffen Records,0.469,0.648,10,-8.306,0,0.0522,0.174,0.000905,0.179,0.279,71.032,4
spotify:track:5Eh1nj7IjV9lwpcKAkidyY,One Of Your Girls,Something To Give Each Other,Troye Sivan,10/13/2023,181481,76,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,EMI Recorded Music Australia Pty Ltd,0.635,0.648,11,-7.78,0,0.0548,0.101,0.00426,0.198,0.8,93,4
spotify:track:18AJRdgUoO9EYn11N7xzaT,Habits (Stay High),Queen Of The Clouds,Tove Lo,9/24/2014,209160,78,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Universal Music AB,0.733,0.65,5,-3.539,1,0.0315,0.0703,0.0000659,0.0829,0.348,110.003,4
spotify:track:4PMqSO5qyjpvzhlLI5GnID,Good Days,SOS,SZA,12/9/2022,279203,82,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,r&b,Top Dawg Entertainment/RCA Records,0.461,0.651,1,-8.81,0,0.0568,0.418,0.0000126,0.782,0.383,121.07,4
spotify:track:5NvOZCjZaGGGL597exlQWv,Line Without a Hook,Montgomery Ricky,Ricky Montgomery,4/1/2016,249586,81,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Warner Records,0.432,0.652,8,-4.969,1,0.0285,0.262,0,0.258,0.507,190.028,3
spotify:track:0GYjlsMiLhspkDFB6y7HDU,Wave of You,Pacifico,Surfaces,6/25/2021,213842,60,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Surfaces Music / 10K Projects,0.695,0.656,1,-6.038,1,0.0489,0.057,0,0.267,0.346,90.986,4
spotify:track:09IStsImFySgyp0pIQdqAc,The Middle,The Middle,Zedd;Maren Morris;Grey,1/23/2018,184732,81,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,"edm,country",UMGRI Interscope,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,4
spotify:track:3eXI3pYpiY1nRwhvW0c8Qi,Spinning Around,Light Years,Kylie Minogue,9/25/2000,207866,57,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,dance pop,Parlophone,0.761,0.662,6,-7.645,0,0.0548,0.292,0.0000619,0.0956,0.631,120.043,4
spotify:track:7oekneJCJO74ycdLzdk16v,Lay It on Me,Nation of Two,Vance Joy,2/23/2018,215493,59,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,folk pop,Atlantic Records,0.733,0.663,5,-5.766,1,0.0322,0.101,0.00000698,0.0694,0.53,127.974,4
spotify:track:4DJORZgsbqnEJ4f4B9TBGV,You Don't Know Me (feat. RAYE),Snacks,Jax Jones;RAYE,7/12/2019,212573,71,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Polydor Records,0.879,0.666,11,-6.082,0,0.145,0.164,0,0.319,0.671,123.975,4
spotify:track:2grSOc6HNTXQQXNoRKt9UM,Good Ones,CRASH,Charli xcx,3/18/2022,136614,62,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,"hyperpop,art pop",Atlantic Records,0.764,0.672,7,-5.947,0,0.0293,0.072,0.00000332,0.0806,0.789,129.049,4
spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Say So,Hot Pink,Doja Cat,11/7/2019,237894,78,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Kemosabe Records/RCA Records,0.787,0.673,11,-4.583,0,0.159,0.264,0.00000335,0.0904,0.779,110.962,4
spotify:track:1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Black Star Elephant,Nico & Vinz,2014,245866,79,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Warner Records,0.729,0.675,8,-6.003,1,0.0312,0.175,0.00000158,0.55,0.779,119.968,4
spotify:track:5oeT9WBOEIgnnggVerhdCb,Tightrope,Tightrope,Janelle Monáe,8/31/2010,264656,39,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,alternative r&b,Bad Boy/Wondaland,0.62,0.68,5,-10.702,0,0.0756,0.032,0.00304,0.128,0.654,167.934,4
spotify:track:6zKrj4SomgfbvsfuTAuElE,Want to Want Me,Everything Is 4,Jason Derulo,5/26/2015,207719,71,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Beluga Heights/Warner Records,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,4
spotify:track:4gM2BugovNf4bvXdjZODzG,Turn Off The Light,"Whoa, Nelly! (Expanded Edition)",Nelly Furtado,2000,276066,65,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Geffen,0.589,0.687,2,-6.222,1,0.097,0.0778,0.000289,0.419,0.649,180.215,4
spotify:track:46XBrXzTAYXdRMeVxVeA6G,Mirror,How To Let Go,Sigrid,5/6/2022,156167,48,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,norwegian pop,Universal-Island Records Ltd.,0.735,0.689,7,-5.41,0,0.0513,0.00381,0.00146,0.409,0.71,116.94,4
spotify:track:7DSAEUvxU8FajXtRloy8M0,Flowers,Endless Summer Vacation,Miley Cyrus,8/18/2023,200600,87,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Columbia,0.706,0.691,0,-4.775,1,0.0633,0.0584,0.0000699,0.0232,0.632,118.048,4
spotify:track:55h7vJchibLdUkxdlX3fK7,Treasure,Unorthodox Jukebox,Bruno Mars,12/7/2012,178560,83,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Atlantic Records,0.874,0.692,5,-5.28,0,0.0431,0.0412,0.0000724,0.324,0.937,116.017,4
spotify:track:3tJ4y2Zqx6gM9xOAuFfsSF,Cool Girl,Lady Wood,Tove Lo,10/28/2016,199179,62,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Universal Music AB,0.674,0.694,9,-7.076,0,0.109,0.313,0.00000717,0.0752,0.203,101.993,4
spotify:track:4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,What A Man Gotta Do,Jonas Brothers,1/17/2020,180644,70,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Republic Records,0.853,0.696,9,-7.206,1,0.0633,0.00852,0.000001,0.0773,0.324,113.026,4
spotify:track:3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,The Time Of Our Lives (International Version),Miley Cyrus,1/1/2009,202066,83,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Hollywood Records,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
spotify:track:3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),Planet Her,Doja Cat;SZA,6/25/2021,208666,85,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,r&b,Kemosabe Records/RCA Records,0.764,0.705,8,-3.463,1,0.0284,0.259,0.0000892,0.12,0.781,110.97,4
spotify:track:59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,Take You Dancing,Jason Derulo,7/22/2020,190306,72,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Atlantic Records,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,4
spotify:track:1rIKgCH4H52lrvDcz50hS8,Lush Life,So Good,Zara Larsson,3/17/2017,200646,94,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Epic/Record Company TEN,0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,4
spotify:track:5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,Harry's House,Harry Styles,5/20/2022,193813,75,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Columbia,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,4
spotify:track:3CWuU5kIw8zsWJTcgreUwl,Strangers,Sucker Punch,Sigrid,3/8/2019,233725,57,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,norwegian pop,Universal-Island Records Ltd.,0.758,0.718,4,-6.13,0,0.0385,0.00546,0.00107,0.0781,0.127,115.041,4
spotify:track:0b6wdul3A5sQNpIOv03OxP,Ocean Drive,Ocean Drive,Duke Dumont,7/31/2015,206320,70,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,house,EMI,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,4
spotify:track:0Jirkb7LGNWyVhKOsKFdZ2,Run Away With Me,Emotion,Carly Rae Jepsen,8/21/2015,251320,61,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Silent Records IGA,0.564,0.719,1,-5.505,1,0.0475,0.0126,0.000177,0.0536,0.251,119.027,4
spotify:track:3H7ihDc1dqLriiWXwsc2po,Breaking Me,Breaking Me,Topic;A7S,12/19/2019,166793,73,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Intercord,0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,4
spotify:track:51ODNNDZm21HU7wI7cccRr,Latch,Settle (Special Edition),Disclosure;Sam Smith,6/3/2013,255631,84,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,"house,soft pop",Universal-Island Records Ltd.,0.503,0.726,1,-5.456,1,0.167,0.0159,0.0000798,0.0895,0.529,121.981,4
spotify:track:3WC5CVAahvn98hiseoIvbw,22,Red (Deluxe Edition),Taylor Swift,10/22/2012,232120,60,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Taylor Swift,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,4
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,90,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Republic Records,0.513,0.73,1,-5.94,1,0.0598,0.00143,0.0000954,0.0897,0.334,171.001,4
spotify:track:285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",Listen,David Guetta;AFROJACK;Bebe Rexha;Nicki Minaj,11/10/2014,192560,75,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,"edm,big room",Parlophone (France),0.596,0.73,9,-4.091,1,0.151,0.24,0,0.325,0.525,85.979,4
